customer_id,date_of_birth,income,gender,signup_date,country
CUST_00000001410,2000-07-17,4969,M,2025-11-10,Austria
CUST_00000001534,1999-02-10,7290,F,2026-03-14,CN
CUST_00000001292,1992-04-25,6873,F,2025-07-15,BR
CUST_00000001857,1953-07-14,7355,M,2027-01-31,IN
CUST_00000000442,1954-06-30,2991,F,2023-03-18,IT
CUST_00000001521,1945-09-13,4419,M,,ES
CUST_00000001137,1950-11-22,7754,F,2025-02-10,AT
CUST_00000001716,1975-06-17,6521,F,,CH
CUST_00000001257,1960-05-29,3724,M,2025-06-10,Brazil
CUST_00000001913,2003-08-05,2089,F,2027-03-28,USA
CUST_00000001632,1949-09-16,3596,M,2026-06-20,Spain
CUST_00000001696,1994-06-18,,F,23/08/26,CA
CUST_00000001398,1988-02-20,2341 EUR USD,M,29/10/25,CH
CUST_00000000664,1964-11-16,3810,F,2023-10-26,India
CUST_00000001884,1944-09-11,2728,F,2027-02-27,China
CUST_00000001258,1948-02-09,7479,F,11/06/25,India
CUST_00000001840,1948-02-06,2519,M,2027-01-14,UK
CUST_00000001701,1985-12-18,4139 EUR,M,2026-08-28,IT
CUST_00000000318,1980-10-26,5987,M,2022-11-14,UK
CUST_00000000649,1890-01-01,4386,F,2023-10-11,CH
CUST_00000001435,1961-01-23,3333,M,2025-12-05,Japan
CUST_00000001480,1993-07-28,5663,F,2026-01-19,CH
CUST_00000000710,1988-04-14,7795,M,2023-12-11,DE
CUST_00000001383,1950-05-01,5180 EUR,M,2025-10-14,CH
CUST_00000001283,1955-04-02,7232,F,2025-07-06,Italy
CUST_00000001769,1961-10-29,4353,M,2026-11-04,France
CUST_00000000973,1953-05-20,5448,F,2024-08-30,China
CUST_00000000628,1953-03-28,6729,M,,USA
CUST_00000000633,1978-02-21,6846,M,25/09/23,Spain
CUST_00000001307,1946-08-17,7886 USD,M,2025-07-30,China
CUST_00000001401,1973-01-24,2645,M,01/11/25,US
CUST_00000001409,1949-09-20,5472,F,2025-11-09,JP
CUST_00000001249,1988-07-15,6944,F,2025-06-02,JP
CUST_00000001290,,6150,F,2025-07-13,CA
CUST_00000001255,2001-05-26,2341,M,2025-06-08,JP
CUST_00000001497,1940-04-02,2488,Female,,IT
CUST_00000001372,1951-11-09,4599,M,2025-10-03,Germany
CUST_00000001530,1959-11-16,5223,F,2026-03-10,Italy
CUST_00000001664,1975-12-15,2954,M,2026-07-22,UK
CUST_00000001355,1948-09-18,7619,F,2025-09-16,Switzerland
CUST_00000001822,1979-09-03,2933,F,2026-12-27,USA
CUST_00000001978,1957-05-28,6644 EUR,M,2027-06-01,France
CUST_00000001951,1995-06-12,2894,M,2027-05-05,CH
CUST_00000001644,2000-07-21,5160,F,2026-07-02,AT
CUST_00000001898,1994-01-26,2591,F,2027-03-13,Netherlands
CUST_00000000796,2000-10-07,6178,M,2024-03-06,ES
CUST_00000000646,1999-11-22,3540,M,2023-10-08,Germany
CUST_00000001013,2001-11-05,7511,F,2024-10-09,BR
CUST_00000001888,1945-11-29,7511,M,2027-03-03,Switzerland
CUST_00000000557,1966-12-10,5069,M,2023-07-11,India
CUST_00000000682,1960-09-29,6924,F,13/11/23,Spain
CUST_00000000578,1989-02-26,6079,F,2023-08-01,US
CUST_00000001820,1946-02-15,6665,M,2026-12-25,CN
CUST_00000001110,,6018,F,2025-01-14,India
CUST_00000001267,1966-11-12,2722,F,2025-06-20,FR
CUST_00000001723,1952-04-23,4403,F,2026-09-19,Canada
CUST_00000001184,1992-08-27,2126,F,2025-03-29,UK
CUST_00000000525,1978-12-26,,F,2023-06-09,India
CUST_00000001060,1993-08-26,6429,F,2024-11-25,Canada
CUST_00000000541,1986-08-23,5913,F,2023-06-25,US
CUST_00000001195,1988-10-02,7526,F,,FR
CUST_00000001679,2004-09-26,6036,M,2026-08-06,Italy
CUST_00000000749,1980-10-16,4508,F,2024-01-19,Brazil
CUST_00000001901,1947-04-24,4720,F,2027-03-16,Japan
CUST_00000001431,1967-04-22,3136,M,2025-12-01,IN
CUST_00000000485,2005-12-11,5506,M,2023-04-30,IT
CUST_00000001758,1976-05-03,,M,2026-10-24,Austria
CUST_00000000096,,4062,F,06/04/22,Germany
CUST_00000001021,1965-05-13,,F,2024-10-17,CN
CUST_00000000564,2002-07-20,7745,M,2023-07-18,Italy
CUST_00000001265,1954-12-04,4482,F,2025-06-18,NL
CUST_00000000743,1956-04-20,6964,M,2024-01-13,France
CUST_00000000864,1959-01-11,6138,F,2024-05-13,IT
CUST_00000001599,1948-03-08,2938,M,2026-05-18,BR
CUST_00000001715,1959-10-13,7150,F,2026-09-11,BR
CUST_00000001485,1951-04-19,4708 EUR,M,2026-01-24,IN
CUST_00000000892,1959-11-18,5117,M,2024-06-10,Canada
CUST_00000001578,1959-04-16,6435,F,2026-04-27,BR
CUST_00000001039,1952-10-04,4219,M,2024-11-04,Germany
CUST_00000000207,1999-03-10,4999,F,2022-07-26,JP
CUST_00000000393,,5175,F,2023-01-28,USA
CUST_00000000795,1991-08-28,6809,F,2024-03-05,Netherlands
CUST_00000000871,1964-10-13,6455,F,,India
CUST_00000000398,1954-02-25,2537,M,2023-02-02,China
CUST_00000000767,1942-10-13,3824,M,2024-02-06,Netherlands
CUST_00000001890,1948-06-23,2213,F,2027-03-05,Japan
CUST_00000001242,,7098,F,2025-05-26,Germany
CUST_00000001029,1992-11-29,3917,F,2024-10-25,FR
CUST_00000001793,1961-03-13,2515,F,2026-11-28,Japan
CUST_00000000643,1980-12-13,4993,F,2023-10-05,Spain
CUST_00000001942,1946-12-03,4054,F,2027-04-26,IN
CUST_00000000613,1961-12-19,6980,M,05/09/23,BR
CUST_00000001763,1981-04-11,2917,M,2026-10-29,CA
CUST_00000000961,1962-08-26,6007,F,2024-08-18,CH
CUST_00000001571,1948-11-23,5511 EUR,M,2026-04-20,Austria
CUST_00000000726,2004-12-19,7131,M,2023-12-27,Switzerland
CUST_00000000684,2002-04-04,3384,F,2023-11-15,USA
CUST_00000000099,2001-09-26,4568,M,2022-04-09,Brazil
CUST_00000000805,1961-10-14,6976 EUR,F,2024-03-15,Italy
CUST_00000001752,1976-04-13,4382,F,2026/10/18,US
CUST_00000001598,1946-01-08,6068,F,2026-05-17,Switzerland
CUST_00000000407,1999-12-01,6780,M,2023-02-11,USA
CUST_00000000503,1957-04-29,6646,M,2023-05-18,ES
CUST_00000001072,1992-09-02,7951,F,2024-12-07,Canada
CUST_00000001057,1984-04-19,6027 USD,M,2024-11-22,DE
CUST_00000000930,1965-05-22,7122,F,2024-07-18,Italy
CUST_00000000780,1981-09-20,6000,M,2024-02-19,NL
CUST_00000001864,1985-04-07,2116 EUR,F,2027-02-07,Netherlands
CUST_00000000201,,6659,M,2022-07-20,AT
CUST_00000000135,1985-09-17,2870,M,2022-05-15,IN
CUST_00000001052,2002-10-10,4038,F,2024-11-17,Netherlands
CUST_00000000041,1970-03-13,3267,F,2022-02-10,JP
CUST_00000001018,1960-10-07,3810 EUR,M,14/10/24,AT
CUST_00000000231,1960-02-27,2766 EUR,F,2022-08-19,Canada
CUST_00000001514,,4930,F,22/02/26,India
CUST_00000001797,1957-09-12,4844,M,2026-12-02,CN
CUST_00000000379,1981-01-07,7442,M,2023-01-14,JP
CUST_00000000289,1980-03-31,6723,M,2022-10-16,India
CUST_00000000419,1965-04-11,3982,F,2023-02-23,Germany
CUST_00000001699,1964-07-04,4383,F,2026-08-26,Italy
CUST_00000000392,1951-11-19,2784,F,2023-01-27,Italy
CUST_00000000593,1985-11-10,7392 EUR,F,2023-08-16,Japan
CUST_00000001523,1980-03-20,5042,M,2026-03-03,DE
CUST_00000001163,1983-04-15,5205,M,2025-03-08,FR
CUST_00000001087,1996-12-12,4136,M,2024-12-22,JP
CUST_00000001496,1993-06-20,5993 USD,F,2026-02-04,AT
CUST_00000000648,1990-02-21,7541 EUR,F,2023-10-10,NL
CUST_00000001153,1950-07-16,3955,F,26/02/25,UK
CUST_00000001368,1969-04-23,5186,m,2025-09-29,China
CUST_00000000521,1963-10-25,4839,F,2023-06-05,ES
CUST_00000001863,1947-07-26,7109,F,2027-02-06,Munch
CUST_00000001881,1970-05-10,2165,M,2027-02-24,Netherlands
CUST_00000000065,1946-03-29,3955,M,2022-03-06,CA
CUST_00000001837,1965-10-02,7776,F,2027-01-11,IN
CUST_00000000015,1942-09-03,2130,F,2022-01-15,CA
CUST_00000001181,1965-05-17,4935,M,26/03/25,Germany
CUST_00000001065,1994-02-28,4635 EUR,M,2024-11-30,AT
CUST_00000000493,1982-03-24,7104,F,2023-05-08,CN
CUST_00000000380,1968-05-13,3895,M,2023-01-15,NL
CUST_00000000188,1993-09-25,,M,2022-07-07,US
CUST_00000000764,1946-02-26,6972,M,2024-02-03,Canada
CUST_00000000217,2005-06-26,7757,M,2022-08-05,IT
CUST_00000000792,1991-12-01,3460,F,2024-03-02,China
CUST_00000001077,1943-08-11,7947,F,2024-12-12,USA
CUST_00000000879,1976-06-17,6188,M,2024-05-28,Brazil
CUST_00000000338,1992-05-29,2225 EUR,M,2022-12-04,Spain
CUST_00000001773,1987-01-03,6811,F,2026-11-08,IT
CUST_00000000720,1942-08-09,,M,2023-12-21,France
CUST_00000001749,1991-08-27,5902,F,2026-10-15,India
CUST_00000000296,1946-10-06,2253,F,2022-10-23,ES
CUST_00000001726,1969-06-08,,F,2026-09-22,CA
CUST_00000001017,2030-01-01,,M,2024-10-13,France
CUST_00000001276,1953-01-22,5495,F,2025-06-29,NL
CUST_00000001751,1991-06-11,2571 EUR,M,2026-10-17,JP
CUST_00000001486,1990-08-26,5152,M,2026-01-25,Spain
CUST_00000000456,1992-04-04,3369 EUR,M,2023-04-01,NL
CUST_00000000071,1960-11-19,4613,F,2022-03-12,FR
CUST_00000000816,1978-06-07,5962,F,2024-03-26,US
CUST_00000001887,1970-01-08,5496,F,2027-03-02,Switzerland
CUST_00000000270,1971-10-14,,m,2022-09-27,AT
CUST_00000000996,1994-09-10,7342,F,2024-09-22,CA
CUST_00000000202,1983-08-07,3291 EUR,F,2022-07-21,UK
CUST_00000000162,1970-07-08,7147,F,11/06/22,US
CUST_00000001580,1980-07-05,4624,M,2026-04-29,Austria
CUST_00000000730,1995-10-29,7063,M,2023-12-31,Spain
CUST_00000000402,1967-02-20,4455,F,2023-02-06,Japan
CUST_00000000703,1974-02-15,7268,M,2023-12-04,UK 
CUST_00000001501,1988-06-18,6873,F,2026/02/09,DEU
CUST_00000001846,1992-01-24,2959,F,2027-01-20,India
CUST_00000001796,1962-12-18,2886 EUR,m,2026-12-01,JP
CUST_00000001130,1963-12-16,2950,M,2025-02-03,AT
CUST_00000000566,1989-09-26,5146,F,2023-07-20,NL
CUST_00000001414,1995-08-01,,F,2025-11-14,JP
CUST_00000001022,2003-01-25,6208,F,2024-10-18,USA
CUST_00000001026,1960-12-09,6415,M,,Germany
CUST_00000001412,1982-04-19,6797,F,2025-11-12,AT
CUST_00000001896,2004-12-05,5117,F,2027-03-11,IT
CUST_00000001586,1977-04-27,4033,F,2026-05-05,ES
CUST_00000001956,1954-07-22,7066,M,2027-05-10,JP
CUST_00000001105,1989-05-08,6033,M,2025-01-09,USA
CUST_00000000206,1951-07-09,5696,F,2022-07-25,CA
CUST_00000000035,2002-08-19,3806,M,2022-02-04,AT
CUST_00000001967,2004-07-22,6780,M,2027-05-21,Switzerland
CUST_00000000776,2000-01-22,7336 EUR,F,2024-02-15,Germany
CUST_00000000509,1971-07-03,7881,M,2023-05-24,US
CUST_00000001452,,7136,M,2025-12-22,AT
CUST_00000001479,1997-05-15,3341,M,2026-01-18,Japan
CUST_00000001982,1979-07-12,4971,M,2027-06-05,CH
CUST_00000001391,1890-01-01,7475,F,2025-10-22,USA
CUST_00000000092,2005-05-31,6859,m,2022-04-02,AT
CUST_00000001364,2005-09-13,6223,Male,2025-09-25,DE
CUST_00000000898,1992-03-04,4296,M,2024-06-16,IN
CUST_00000000565,1966-07-11,3516 EUR,M,,Switzerland
CUST_00000001370,1955-10-04,4573,M,2025-10-01,CA
CUST_00000000777,,5925 EUR,M,2024-02-16,Germany
CUST_00000000242,2003-07-03,5397 EUR,F,2022-08-30,DE
CUST_00000000014,1942-11-07,4919,F,2022-01-14,France
CUST_00000000316,1975-01-10,3300,F,2022-11-12,DEU
CUST_00000000601,1996-10-13,7731,Female,2023-08-24,CA
CUST_00000000388,1988-03-26,,F,2023-01-23,AT
CUST_00000001298,1981-03-25,3823,F,2025-07-21,CA
CUST_00000000167,1980-09-14,7450 EUR,F,2022-06-16,Canada
CUST_00000000841,1983-05-18,3331,M,2024-04-20,CA
CUST_00000000021,1942-05-19,7311,M,2022-01-21,Spain
CUST_00000000647,1987-08-26,5236,F,2023-10-09,Germany
CUST_00000001843,1985-06-28,7805,M,2027-01-17,Netherlands
CUST_00000001509,1972-02-20,2390,m,2026-02-17,IT
CUST_00000001155,1953-10-24,3834,M,2025-02-28,Germany
CUST_00000001529,1985-03-14,3182,M,2026-03-09,CH
CUST_00000000832,1953-09-22,4122,F,2024-04-11,AT
CUST_00000001268,1942-08-06,5389,M,2025-06-21,AT
CUST_00000001591,1968-01-14,4632 USD,F,,Germany
CUST_00000001900,1969-11-27,7205,M,2027-03-15,India
CUST_00000000563,1976-02-06,2825,F,2023-07-17,JP
CUST_00000000906,1969-09-04,,M,24/06/24,ES
CUST_00000000687,1959-03-12,3996,F,2023-11-18,IT
CUST_00000000958,1970-07-26,6206,F,2024/08/15,US
CUST_00000000190,1983-11-01,2663,F,2022-07-09,Spain
CUST_00000001807,2030-01-01,7658,M,2026-12-12,China
CUST_00000000976,1947-08-23,4709,F,2024-09-02,Austria
CUST_00000000700,2002-05-25,6780,M,2023-12-01,Canada
CUST_00000001500,1951-08-30,5359,M,2026-02-08,Switzerland
CUST_00000001706,1965-05-30,7289,F,2026-09-02,Germany
CUST_00000000511,1985-09-13,4849,F,2023-05-26,ES
CUST_00000001083,1964-12-14,6227 EUR,M,2024-12-18,DE
CUST_00000000475,1953-11-12,5343,m,2023-04-20,CH
CUST_00000001585,1975-10-09,2375,M,2026-05-04,Ger
CUST_00000000857,1973-12-31,7971,M,2024-05-06,Canada
CUST_00000000748,1958-12-27,7024,M,2024-01-18,Austria
CUST_00000000253,2000-01-07,3734,F,2022-09-10,JP
CUST_00000000022,1990-05-08,7051,F,2022-01-22,Germany
CUST_00000001338,1994-05-27,2513,M,2025-08-30,France
CUST_00000000460,1951-06-08,4838,M,05/04/23,Austria
CUST_00000001185,1992-01-10,5177,M,2025-03-30,ES
CUST_00000000277,1998-08-16,5108,F,2022-10-04,CA
CUST_00000000956,1982-12-12,3169,F,2024-08-13,JP
CUST_00000001216,1943-04-28,7032 EUR,F,2025-04-30,CA
CUST_00000000386,1948-12-20,3686,M,2023-01-21,BR
CUST_00000000806,1949-02-21,6583,M,2023-13-01,Spain
CUST_00000001438,1974-11-13,4711,F,2025-12-08,NL
CUST_00000001516,1944-09-13,2826,M,2026-02-24,India
CUST_00000000344,1985-07-23,2815,M,2022-12-10,NL
CUST_00000000770,1941-10-29,4193,F,2024-02-09,Munch
CUST_00000001333,1964-08-16,5452,M,2025-08-25,DEU
CUST_00000001686,1954-02-14,4396,F,2026-08-13,NL
CUST_00000000131,1975-10-31,5840,F,2022-05-11,UK
CUST_00000001688,1944-06-18,4745,M,2026-08-15,India
CUST_00000000872,1989-11-11,200000,M,2024-05-21,Germany
CUST_00000001124,1995-11-10,2922,M,2025-01-28,CN
CUST_00000001397,1963-09-22,3622,M,2025-10-28,USA
CUST_00000000088,1994-08-25,2878,M,2022-03-29,CH
CUST_00000001483,1969-12-02,7895,M,2026-01-22,NL
CUST_00000000331,1945-03-31,3045,M,2022-11-27,Germany
CUST_00000001239,1998-04-19,7280 EUR,F,2025-05-23,CA
CUST_00000000467,2001-03-10,2512,M,2023-04-12,IN
CUST_00000000122,1963-10-06,7847,F,2022-05-02,CN
CUST_00000001639,1960-04-15,6255,M,2026-06-27,Canada
CUST_00000001045,1991-01-24,3342,F,2024-11-10,France
CUST_00000001725,1965-12-19,2588,M,,NL
CUST_00000001096,1949-05-20,,F,2024-12-31,US
CUST_00000001131,1989-04-09,4336,F,2025-02-04,Netherlands
CUST_00000001295,,5451,F,2025-07-18,USA
CUST_00000000861,1969-02-27,7569,F,2024-05-10,IN
